,Store,UPC,CIC,Txn_Date,Net,Units,Mkdn_Amt
498,"1,285",87999901343,85102370,9/23/2017,15,3,0
499,"1,285",87999901602,85102051,9/23/2017,5,1,0
500,"1,285",87999901417,85102733,9/23/2017,89.91,9,0
501,"1,285",87999901343,85102370,9/24/2017,5,1,0
502,"1,285",87999901602,85102051,9/24/2017,25,5,0
503,"1,285",87999901417,85102733,9/24/2017,29.97,3,0
504,"1,285",87999901343,85102370,9/25/2017,5,1,0
505,"1,285",87999901602,85102051,9/25/2017,5,1,0
506,"1,285",87999901417,85102733,9/25/2017,19.98,2,0
507,"1,285",87999901343,85102370,9/26/2017,10,2,0
508,"1,285",87999901602,85102051,9/26/2017,15,3,0
509,"1,285",87999901417,85102733,9/26/2017,9.99,1,0
510,"1,285",87999901343,85102370,9/27/2017,10,2,0
511,"1,285",87999901602,85102051,9/27/2017,40,8,0
512,"1,285",87999901343,85102370,9/28/2017,5,1,0
513,"1,285",87999901417,85102733,9/28/2017,5.99,1,-4
514,"1,285",87999901602,85102051,9/29/2017,5,1,0
515,"1,285",87999901343,85102370,9/30/2017,10,2,0
516,"1,285",87999901602,85102051,9/30/2017,5,1,0
517,"1,285",87999901343,85102370,10/2/2017,10,2,0
518,"1,285",87999901602,85102051,10/2/2017,25,5,0
519,"1,285",87999901602,85102051,10/3/2017,5,1,0
520,"1,298",87999901602,85102051,9/20/2017,10,2,0
521,"1,298",87999901417,85102733,9/20/2017,29.97,3,0
522,"1,298",87999901602,85102051,9/21/2017,10,2,0
523,"1,298",87999901417,85102733,9/21/2017,49.95,5,0
524,"1,298",87999901417,85102733,9/22/2017,29.97,3,0
525,"1,298",87999901602,85102051,9/23/2017,20,4,0
526,"1,298",87999901417,85102733,9/23/2017,49.95,5,0
527,"1,298",87999901602,85102051,9/24/2017,15,3,0
528,"1,298",87999901417,85102733,9/24/2017,29.97,3,0
529,"1,298",87999901602,85102051,9/25/2017,15,3,0
530,"1,298",87999901602,85102051,9/26/2017,10,2,0
531,"1,298",87999901417,85102733,9/26/2017,29.97,3,0
532,"1,298",87999901602,85102051,9/27/2017,5,1,0
533,"1,298",87999901417,85102733,9/27/2017,9.99,1,0
534,"1,298",87999901417,85102733,9/29/2017,9.99,1,0
535,"1,298",87999901602,85102051,9/30/2017,40,8,0
536,"1,298",87999901602,85102051,10/1/2017,5,1,0
537,"1,298",87999901602,85102051,10/2/2017,20,4,0
538,"1,298",87999901602,85102051,10/3/2017,15,3,0
539,"1,300",87999901417,85102733,9/20/2017,39.96,4,0
540,"1,300",87999901602,85102051,9/20/2017,50,10,0
541,"1,300",87999901417,85102733,9/21/2017,9.99,1,0
542,"1,300",87999901602,85102051,9/21/2017,10,2,0
543,"1,300",87999901417,85102733,9/22/2017,9.99,1,0
544,"1,300",87999901602,85102051,9/22/2017,65,13,0
545,"1,300",87999901417,85102733,9/23/2017,59.94,6,0
546,"1,300",87999901602,85102051,9/23/2017,35,7,0
547,"1,300",87999901417,85102733,9/24/2017,9.99,1,0
548,"1,300",87999901602,85102051,9/24/2017,15,3,0
549,"1,300",87999901417,85102733,9/25/2017,9.99,1,0
550,"1,300",87999901602,85102051,9/25/2017,35,7,0
551,"1,300",87999901417,85102733,9/26/2017,19.98,2,0
552,"1,300",87999901417,85102733,9/27/2017,9.99,1,0
553,"1,300",87999901417,85102733,9/28/2017,26.97,3,-3
554,"1,300",87999901417,85102733,9/29/2017,58.92,8,-21
555,"1,300",87999901602,85102051,9/29/2017,55,11,0
556,"1,300",87999901417,85102733,9/30/2017,34.95,5,-15
557,"1,300",87999901602,85102051,9/30/2017,55,11,0
558,"1,300",87999901417,85102733,10/1/2017,13.98,2,-6
559,"1,300",87999901602,85102051,10/1/2017,10,2,0
560,"1,300",87999901602,85102051,10/2/2017,10,2,0
561,"1,300",87999901602,85102051,10/3/2017,40,8,0
562,"1,304",87999901417,85102733,9/20/2017,19.98,2,0
563,"1,304",87999901602,85102051,9/20/2017,5,1,0
564,"1,304",87999901417,85102733,9/21/2017,49.95,5,0
565,"1,304",87999901602,85102051,9/21/2017,15,3,0
566,"1,304",87999901417,85102733,9/22/2017,39.96,4,0
567,"1,304",87999901602,85102051,9/22/2017,45,9,0
568,"1,304",87999901417,85102733,9/23/2017,9.99,1,0
569,"1,304",87999901602,85102051,9/23/2017,35,7,0
570,"1,304",87999901602,85102051,9/24/2017,45,9,0
571,"1,304",87999901417,85102733,9/25/2017,99.9,10,0
572,"1,304",87999901602,85102051,9/25/2017,5,1,0
573,"1,304",87999901417,85102733,9/26/2017,29.97,3,0
574,"1,304",87999901417,85102733,9/27/2017,19.98,2,0
575,"1,304",87999901602,85102051,9/29/2017,25,5,0
576,"1,304",87999901602,85102051,9/30/2017,40,8,0
577,"1,304",87999901602,85102051,10/1/2017,10,2,0
578,"1,304",87999901602,85102051,10/3/2017,5,1,0
579,"1,331",87999901417,85102733,9/20/2017,9.99,1,0
580,"1,331",87999901602,85102051,9/20/2017,25,5,0
581,"1,331",87999901602,85102051,9/21/2017,15,3,0
582,"1,331",87999901417,85102733,9/22/2017,9.99,1,0
583,"1,331",87999901602,85102051,9/22/2017,10,2,0
584,"1,331",87999901417,85102733,9/23/2017,19.98,2,0
585,"1,331",87999901417,85102733,9/24/2017,9.99,1,0
586,"1,331",87999901602,85102051,9/25/2017,5,1,0
587,"1,331",87999901417,85102733,9/26/2017,9.99,1,0
588,"1,331",87999901417,85102733,9/29/2017,9.99,1,0
589,"1,331",87999901602,85102051,9/29/2017,10,2,0
590,"1,331",87999901602,85102051,9/30/2017,25,5,0
591,"1,331",87999901602,85102051,10/1/2017,10,2,0
592,"1,331",87999901602,85102051,10/2/2017,15,3,0
593,"1,331",87999901602,85102051,10/3/2017,10,2,0
594,"1,344",87999901417,85102733,9/20/2017,13.98,2,-6
595,"1,344",87999901602,85102051,9/20/2017,5,1,0
596,"1,344",87999901417,85102733,9/21/2017,20.97,3,-9
597,"1,344",87999901602,85102051,9/21/2017,10,2,0
598,"1,344",87999901417,85102733,9/22/2017,13.98,2,-6
599,"1,344",87999901602,85102051,9/22/2017,10,2,0
600,"1,344",87999901417,85102733,9/23/2017,13.98,2,-6
601,"1,344",87999901602,85102051,9/23/2017,10,2,0
602,"1,344",87999901417,85102733,9/24/2017,27.96,4,-12
603,"1,344",87999901602,85102051,9/24/2017,5,1,0
604,"1,344",87999901417,85102733,9/25/2017,19.98,2,0
605,"1,344",87999901602,85102051,9/25/2017,5,1,0
606,"1,344",87999901602,85102051,9/26/2017,5,1,0
607,"1,344",87999901602,85102051,9/27/2017,10,2,0
608,"1,344",87999901602,85102051,9/28/2017,5,1,0
609,"1,344",87999901343,85102370,9/29/2017,15,3,0
610,"1,344",87999901602,85102051,9/29/2017,5,1,0
611,"1,344",87999901602,85102051,9/30/2017,10,2,0
612,"1,344",87999901343,85102370,10/1/2017,10,2,0
613,"1,344",87999901602,85102051,10/1/2017,5,1,0
614,"1,344",87999901343,85102370,10/2/2017,5,1,0
615,"1,344",87999901602,85102051,10/2/2017,10,2,0
616,"1,344",87999901343,85102370,10/3/2017,10,2,0
617,"1,344",87999901602,85102051,10/3/2017,25,5,0
618,"1,351",87999901417,85102733,9/20/2017,39.96,4,0
619,"1,351",87999901417,85102733,9/21/2017,49.95,5,0
620,"1,351",87999901602,85102051,9/22/2017,55,11,0
621,"1,351",87999901417,85102733,9/22/2017,79.92,8,0
622,"1,351",87999901602,85102051,9/23/2017,75,15,0
623,"1,351",87999901417,85102733,9/23/2017,19.98,2,0
624,"1,351",87999901602,85102051,9/24/2017,15,3,0
625,"1,351",87999901417,85102733,9/24/2017,19.98,2,0
626,"1,351",87999901602,85102051,9/25/2017,20,4,0
627,"1,351",87999901417,85102733,9/25/2017,49.95,5,0
628,"1,351",87999901602,85102051,9/26/2017,10,2,0
629,"1,351",87999901417,85102733,9/26/2017,9.99,1,0
630,"1,351",87999901602,85102051,9/27/2017,20,4,0
631,"1,351",87999901417,85102733,9/27/2017,39.96,4,0
632,"1,351",87999901602,85102051,9/28/2017,10,2,0
633,"1,351",87999901417,85102733,9/28/2017,39.96,4,0
634,"1,351",87999901602,85102051,9/29/2017,25,5,0
635,"1,351",87999901417,85102733,9/29/2017,9.99,1,0
636,"1,351",87999901602,85102051,9/30/2017,60,12,0
637,"1,351",87999901417,85102733,9/30/2017,9.99,1,0
638,"1,351",87999901602,85102051,10/1/2017,20,4,0
639,"1,351",87999901417,85102733,10/1/2017,9.99,1,0
640,"1,351",87999901602,85102051,10/2/2017,45,9,0
641,"1,351",87999901417,85102733,10/2/2017,9.99,1,0
642,"1,351",87999901602,85102051,10/3/2017,10,2,0
643,"1,358",87999901417,85102733,9/20/2017,29.97,3,0
644,"1,358",87999901602,85102051,9/20/2017,10,2,0
645,"1,358",87999901417,85102733,9/21/2017,39.96,4,0
646,"1,358",87999901602,85102051,9/21/2017,10,2,0
647,"1,358",87999901417,85102733,9/22/2017,19.98,2,0
648,"1,358",87999901602,85102051,9/22/2017,15,3,0
649,"1,358",87999901417,85102733,9/23/2017,9.99,1,0
650,"1,358",87999901602,85102051,9/23/2017,10,2,0
651,"1,358",87999901417,85102733,9/24/2017,19.98,2,0
652,"1,358",87999901602,85102051,9/24/2017,30,6,0
653,"1,358",87999901602,85102051,9/25/2017,15,3,0
654,"1,358",87999901417,85102733,9/26/2017,9.99,1,0
655,"1,358",87999901602,85102051,9/26/2017,30,6,0
656,"1,358",87999901602,85102051,9/27/2017,20,4,0
657,"1,358",87999901417,85102733,9/28/2017,19.98,2,0
658,"1,358",87999901602,85102051,9/28/2017,15,3,0
659,"1,358",87999901417,85102733,9/29/2017,9.99,1,0
660,"1,358",87999901602,85102051,9/29/2017,40,8,0
661,"1,358",87999901417,85102733,9/30/2017,19.98,2,0
662,"1,358",87999901602,85102051,9/30/2017,45,9,0
663,"1,358",87999901602,85102051,10/1/2017,25,5,0
664,"1,358",87999901602,85102051,10/2/2017,10,2,0
665,"1,358",87999901602,85102051,10/3/2017,10,2,0
666,"1,365",87999901602,85102051,9/20/2017,10,2,0
667,"1,365",87999901602,85102051,9/21/2017,20,4,0
668,"1,365",87999901602,85102051,9/22/2017,40,8,0
669,"1,365",87999901602,85102051,9/23/2017,35,7,0
670,"1,365",87999901602,85102051,9/25/2017,5,1,0
671,"1,365",87999901602,85102051,9/26/2017,5,1,0
672,"1,365",87999901602,85102051,9/27/2017,5,1,0
673,"1,365",87999901602,85102051,9/28/2017,25,5,0
674,"1,365",87999901602,85102051,9/29/2017,5,1,0
675,"1,365",87999901343,85102370,9/30/2017,40,8,0
676,"1,365",87999901602,85102051,9/30/2017,25,5,0
677,"1,365",87999901343,85102370,10/1/2017,30,6,0
678,"1,365",87999901602,85102051,10/1/2017,20,4,0
679,"1,365",87999901602,85102051,10/2/2017,25,5,0
680,"1,365",87999901602,85102051,10/3/2017,15,3,0
681,"1,369",87999901602,85102051,9/20/2017,15,3,0
682,"1,369",87999901417,85102733,9/21/2017,9.99,1,0
683,"1,369",87999901602,85102051,9/21/2017,5,1,0
684,"1,369",87999901417,85102733,9/22/2017,19.98,2,0
685,"1,369",87999901602,85102051,9/22/2017,15,3,0
686,"1,369",87999901417,85102733,9/23/2017,49.95,5,0
687,"1,369",87999901602,85102051,9/23/2017,50,10,0
688,"1,369",87999901602,85102051,9/24/2017,15,3,0
689,"1,369",87999901417,85102733,9/25/2017,9.99,1,0
690,"1,369",87999901602,85102051,9/25/2017,5,1,0
691,"1,369",87999901602,85102051,9/26/2017,20,4,0
692,"1,369",87999901602,85102051,9/27/2017,20,4,0
693,"1,369",87999901602,85102051,9/28/2017,10,2,0
694,"1,369",87999901602,85102051,9/29/2017,15,3,0
695,"1,369",87999901602,85102051,9/30/2017,15,3,0
696,"1,369",87999901602,85102051,10/1/2017,25,5,0
697,"1,369",87999901602,85102051,10/2/2017,5,1,0
698,"1,369",87999901602,85102051,10/3/2017,10,2,0
699,"1,399",87999901602,85102051,9/20/2017,30,6,0
700,"1,399",87999901417,85102733,9/20/2017,19.98,2,0
701,"1,399",87999901602,85102051,9/21/2017,15,3,0
702,"1,399",87999901417,85102733,9/21/2017,9.99,1,0
703,"1,399",87999901417,85102733,9/22/2017,59.94,6,0
704,"1,399",87999901417,85102733,9/23/2017,19.98,2,0
705,"1,399",87999901417,85102733,9/24/2017,29.97,3,0
706,"1,399",87999901602,85102051,9/25/2017,10,2,0
707,"1,399",87999901602,85102051,9/26/2017,15,3,0
708,"1,399",87999901602,85102051,9/27/2017,15,3,0
709,"1,399",87999901602,85102051,9/28/2017,5,1,0
710,"1,399",87999901602,85102051,9/29/2017,25,5,0
711,"1,399",87999901602,85102051,9/30/2017,25,5,0
712,"1,399",87999901602,85102051,10/2/2017,20,4,0
713,"1,399",87999901602,85102051,10/3/2017,30,6,0
714,"1,417",87999901417,85102733,9/20/2017,9.99,1,0
715,"1,417",87999901602,85102051,9/20/2017,15,3,0
716,"1,417",87999901417,85102733,9/21/2017,9.99,1,0
717,"1,417",87999901602,85102051,9/21/2017,40,8,0
718,"1,417",87999901417,85102733,9/22/2017,29.97,3,0
719,"1,417",87999901602,85102051,9/22/2017,60,12,0
720,"1,417",87999901417,85102733,9/23/2017,39.96,4,0
721,"1,417",87999901602,85102051,9/23/2017,40,8,0
722,"1,417",87999901417,85102733,9/24/2017,19.98,2,0
723,"1,417",87999901602,85102051,9/24/2017,35,7,0
724,"1,417",87999901417,85102733,9/25/2017,9.99,1,0
725,"1,417",87999901602,85102051,9/25/2017,30,6,0
726,"1,417",87999901417,85102733,9/26/2017,9.99,1,0
727,"1,417",87999901602,85102051,9/26/2017,45,9,0
728,"1,417",87999901602,85102051,9/27/2017,25,5,0
729,"1,417",87999901602,85102051,9/28/2017,30,6,0
730,"1,417",87999901602,85102051,9/29/2017,65,13,0
731,"1,417",87999901602,85102051,9/30/2017,55,11,0
732,"1,417",87999901602,85102051,10/1/2017,70,14,0
733,"1,417",87999901602,85102051,10/2/2017,15,3,0
734,"1,417",87999901602,85102051,10/3/2017,50,10,0
735,"1,428",87999901417,85102733,9/20/2017,9.99,1,0
736,"1,428",87999901602,85102051,9/20/2017,60,12,0
737,"1,428",87999901417,85102733,9/21/2017,19.98,2,0
738,"1,428",87999901602,85102051,9/21/2017,5,1,0
739,"1,428",87999901602,85102051,9/22/2017,20,4,0
740,"1,428",87999901417,85102733,9/23/2017,9.99,1,0
741,"1,428",87999901602,85102051,9/23/2017,5,1,0
742,"1,428",87999901602,85102051,9/24/2017,10,2,0
743,"1,428",87999901417,85102733,9/25/2017,29.97,3,0
744,"1,428",87999901602,85102051,9/25/2017,25,5,0
745,"1,428",87999901602,85102051,9/26/2017,35,7,0
746,"1,428",87999901417,85102733,9/27/2017,29.97,3,0
747,"1,428",87999901602,85102051,9/28/2017,10,2,0
748,"1,428",87999901602,85102051,9/29/2017,30,6,0
749,"1,428",87999901602,85102051,9/30/2017,35,7,0
750,"1,428",87999901602,85102051,10/1/2017,35,7,0
751,"1,428",87999901602,85102051,10/2/2017,60,12,0
752,"1,428",87999901602,85102051,10/3/2017,10,2,0
753,"1,431",87999901417,85102733,9/20/2017,9.99,1,0
754,"1,431",87999901343,85102370,9/20/2017,5,1,0
755,"1,431",87999901602,85102051,9/20/2017,40,8,0
756,"1,431",87999901417,85102733,9/21/2017,39.96,4,0
757,"1,431",87999901602,85102051,9/21/2017,45,9,0
758,"1,431",87999901417,85102733,9/22/2017,29.97,3,0
759,"1,431",87999901602,85102051,9/22/2017,10,2,0
760,"1,431",87999901417,85102733,9/23/2017,49.95,5,0
761,"1,431",87999901343,85102370,9/23/2017,30,6,0
762,"1,431",87999901602,85102051,9/23/2017,35,7,0
763,"1,431",87999901417,85102733,9/24/2017,39.96,4,0
764,"1,431",87999901343,85102370,9/24/2017,25,5,0
765,"1,431",87999901602,85102051,9/24/2017,30,6,0
766,"1,431",87999901417,85102733,9/25/2017,9.99,1,0
767,"1,431",87999901343,85102370,9/25/2017,15,3,0
768,"1,431",87999901602,85102051,9/25/2017,5,1,0
769,"1,431",87999901417,85102733,9/26/2017,59.94,6,0
770,"1,431",87999901602,85102051,9/26/2017,10,2,0
771,"1,431",87999901602,85102051,9/27/2017,65,13,0
772,"1,431",87999901417,85102733,9/28/2017,29.97,3,0
773,"1,431",87999901417,85102733,9/29/2017,9.99,1,0
774,"1,431",87999901343,85102370,9/29/2017,40,8,0
775,"1,431",87999901602,85102051,9/29/2017,50,10,0
776,"1,431",87999901343,85102370,9/30/2017,40,8,0
777,"1,431",87999901602,85102051,9/30/2017,10,2,0
778,"1,431",87999901602,85102051,10/1/2017,15,3,0
779,"1,431",87999901602,85102051,10/2/2017,10,2,0
780,"1,431",87999901602,85102051,10/3/2017,20,4,0
781,"1,443",87999901602,85102051,9/20/2017,10,2,0
782,"1,443",87999901417,85102733,9/21/2017,9.99,1,0
783,"1,443",87999901417,85102733,9/22/2017,19.98,2,0
784,"1,443",87999901602,85102051,9/22/2017,55,11,0
785,"1,443",87999901417,85102733,9/23/2017,29.97,3,0
786,"1,443",87999901602,85102051,9/23/2017,10,2,0
787,"1,443",87999901417,85102733,9/24/2017,69.93,7,0
788,"1,443",87999901602,85102051,9/24/2017,20,4,0
789,"1,443",87999901417,85102733,9/25/2017,49.95,5,0
790,"1,443",87999901602,85102051,9/25/2017,10,2,0
791,"1,443",87999901343,85102370,9/26/2017,15,3,0
792,"1,443",87999901417,85102733,9/26/2017,19.98,2,0
793,"1,443",87999901602,85102051,9/26/2017,5,1,0
794,"1,443",87999901343,85102370,9/27/2017,15,3,0
795,"1,443",87999901417,85102733,9/27/2017,9.99,1,0
796,"1,443",87999901343,85102370,9/28/2017,25,5,0
797,"1,443",87999901602,85102051,9/28/2017,15,3,0
798,"1,443",87999901343,85102370,9/29/2017,5,1,0
799,"1,443",87999901417,85102733,9/29/2017,9.99,1,0
800,"1,443",87999901602,85102051,9/29/2017,10,2,0
801,"1,443",87999901343,85102370,9/30/2017,35,7,0
802,"1,443",87999901417,85102733,9/30/2017,9.99,1,0
803,"1,443",87999901602,85102051,9/30/2017,10,2,0
804,"1,443",87999901343,85102370,10/1/2017,10,2,0
805,"1,443",87999901417,85102733,10/1/2017,19.98,2,0
806,"1,443",87999901602,85102051,10/1/2017,35,7,0
807,"1,443",87999901343,85102370,10/2/2017,10,2,0
808,"1,443",87999901602,85102051,10/2/2017,10,2,0
809,"1,443",87999901343,85102370,10/3/2017,10,2,0
810,"1,443",87999901602,85102051,10/3/2017,10,2,0
811,"1,445",87999901417,85102733,9/20/2017,25,5,-24.95
812,"1,445",87999901602,85102051,9/20/2017,6,6,-24
813,"1,445",87999901417,85102733,9/21/2017,20,4,-19.96
814,"1,445",87999901602,85102051,10/2/2017,10,2,0
815,"1,445",87999901602,85102051,10/3/2017,20,4,0
816,"1,459",87999901417,85102733,9/20/2017,49.95,5,0
817,"1,459",87999901417,85102733,9/21/2017,29.97,3,0
818,"1,459",87999901417,85102733,9/22/2017,49.95,5,0
819,"1,459",87999901602,85102051,9/22/2017,40,8,0
820,"1,459",87999901417,85102733,9/23/2017,109.89,11,0
821,"1,459",87999901602,85102051,9/23/2017,25,5,0
822,"1,459",87999901602,85102051,9/29/2017,60,12,0
823,"1,459",87999901602,85102051,9/30/2017,35,7,0
824,"1,459",87999901602,85102051,10/1/2017,15,3,0
825,"1,459",87999901602,85102051,10/2/2017,10,2,0
826,"1,459",87999901602,85102051,10/3/2017,20,4,0
827,"1,460",87999901417,85102733,9/20/2017,29.97,3,0
828,"1,460",87999901417,85102733,9/21/2017,29.97,3,0
829,"1,460",87999901602,85102051,9/21/2017,5,1,0
830,"1,460",87999901417,85102733,9/22/2017,39.96,4,0
831,"1,460",87999901602,85102051,9/22/2017,25,5,0
832,"1,460",87999901417,85102733,9/23/2017,29.97,3,0
833,"1,460",87999901602,85102051,9/23/2017,20,4,0
834,"1,460",87999901417,85102733,9/24/2017,79.92,8,0
835,"1,460",87999901602,85102051,9/24/2017,10,2,0
836,"1,460",87999901417,85102733,9/25/2017,49.95,5,0
837,"1,460",87999901602,85102051,9/25/2017,10,2,0
838,"1,460",87999901417,85102733,9/26/2017,9.99,1,0
839,"1,460",87999901602,85102051,9/26/2017,10,2,0
840,"1,460",87999901417,85102733,9/27/2017,9.99,1,0
841,"1,460",87999901602,85102051,9/27/2017,25,5,0
842,"1,460",87999901417,85102733,9/28/2017,9.99,1,0
843,"1,460",87999901602,85102051,9/28/2017,15,3,0
844,"1,460",87999901602,85102051,9/29/2017,55,11,0
845,"1,460",87999901602,85102051,9/30/2017,35,7,0
846,"1,460",87999901602,85102051,10/1/2017,15,3,0
847,"1,460",87999901602,85102051,10/2/2017,15,3,0
848,"1,460",87999901602,85102051,10/3/2017,20,4,0
849,"1,462",87999901602,85102051,9/20/2017,10,2,0
850,"1,462",87999901417,85102733,9/20/2017,24,4,-15.96
851,"1,462",87999901602,85102051,9/21/2017,35,7,0
852,"1,462",87999901417,85102733,9/21/2017,12,2,-7.98
853,"1,462",87999901602,85102051,9/22/2017,10,2,0
854,"1,462",87999901417,85102733,9/22/2017,18,3,-11.97
855,"1,462",87999901602,85102051,9/23/2017,25,5,0
856,"1,462",87999901417,85102733,9/23/2017,12,2,-7.98
857,"1,462",87999901602,85102051,9/24/2017,35,7,0
858,"1,462",87999901602,85102051,9/27/2017,5,1,0
859,"1,462",87999901602,85102051,9/28/2017,35,7,0
860,"1,462",87999901602,85102051,9/29/2017,10,2,0
861,"1,462",87999901602,85102051,9/30/2017,35,7,0
862,"1,462",87999901602,85102051,10/1/2017,35,7,0
863,"1,462",87999901602,85102051,10/2/2017,25,5,0
864,"1,462",87999901602,85102051,10/3/2017,40,8,0
865,"1,469",87999901417,85102733,9/20/2017,19.98,2,0
866,"1,469",87999901602,85102051,9/20/2017,10,2,0
867,"1,469",87999901417,85102733,9/21/2017,9.99,1,0
868,"1,469",87999901602,85102051,9/21/2017,5,1,0
869,"1,469",87999901417,85102733,9/22/2017,9.99,1,0
870,"1,469",87999901602,85102051,9/22/2017,20,4,0
871,"1,469",87999901417,85102733,9/23/2017,59.94,6,0
872,"1,469",87999901602,85102051,9/23/2017,40,8,0
873,"1,469",87999901417,85102733,9/24/2017,39.96,4,0
874,"1,469",87999901602,85102051,9/24/2017,10,2,0
875,"1,469",87999901417,85102733,9/25/2017,39.96,4,0
876,"1,469",87999901602,85102051,9/25/2017,5,1,0
877,"1,469",87999901417,85102733,9/27/2017,9.99,1,0
878,"1,469",87999901417,85102733,9/28/2017,49.95,5,0
879,"1,469",87999901602,85102051,10/2/2017,25,5,0
880,"1,469",87999901602,85102051,10/3/2017,20,4,0
881,"1,481",87999901417,85102733,9/20/2017,9.99,1,0
882,"1,481",87999901602,85102051,9/20/2017,15,3,0
883,"1,481",87999901417,85102733,9/21/2017,49.95,5,0
884,"1,481",87999901417,85102733,9/22/2017,79.92,8,0
885,"1,481",87999901602,85102051,9/22/2017,65,13,0
886,"1,481",87999901417,85102733,9/23/2017,19.98,2,0
887,"1,481",87999901602,85102051,9/23/2017,45,9,0
888,"1,481",87999901417,85102733,9/24/2017,49.95,5,0
889,"1,481",87999901602,85102051,9/24/2017,30,6,0
890,"1,481",87999901417,85102733,9/25/2017,39.96,4,0
891,"1,481",87999901602,85102051,9/25/2017,35,7,0
892,"1,481",87999901417,85102733,9/26/2017,19.98,2,0
893,"1,481",87999901602,85102051,9/26/2017,40,8,0
894,"1,481",87999901417,85102733,9/27/2017,39.96,4,0
895,"1,481",87999901602,85102051,9/27/2017,5,1,0
896,"1,481",87999901417,85102733,9/28/2017,59.94,6,0
897,"1,481",87999901417,85102733,9/29/2017,13.98,2,-6
898,"1,481",87999901602,85102051,9/29/2017,55,11,0
899,"1,481",87999901343,85102370,9/30/2017,50,10,0
900,"1,481",87999901417,85102733,9/30/2017,34.95,5,-15
901,"1,481",87999901602,85102051,9/30/2017,65,13,0
902,"1,481",87999901343,85102370,10/1/2017,25,5,0
903,"1,481",87999901417,85102733,10/1/2017,13.98,2,-6
904,"1,481",87999901602,85102051,10/1/2017,20,4,0
905,"1,481",87999901602,85102051,10/2/2017,40,8,0
906,"1,481",87999901602,85102051,10/3/2017,45,9,0
907,"1,482",87999901417,85102733,9/20/2017,9.98,2,-10
908,"1,482",87999901602,85102051,9/20/2017,5,1,0
909,"1,482",87999901417,85102733,9/21/2017,39.96,4,0
910,"1,482",87999901602,85102051,9/21/2017,35,7,0
911,"1,482",87999901417,85102733,9/22/2017,29.97,3,0
912,"1,482",87999901602,85102051,9/22/2017,50,10,0
913,"1,482",87999901417,85102733,9/23/2017,29.97,3,0
914,"1,482",87999901417,85102733,9/24/2017,9.99,1,0
915,"1,482",87999901602,85102051,9/24/2017,20,4,0
916,"1,482",87999901602,85102051,9/25/2017,10,2,0
917,"1,482",87999901417,85102733,9/26/2017,9.99,1,0
918,"1,482",87999901602,85102051,9/26/2017,20,4,0
919,"1,482",87999901602,85102051,9/27/2017,15,3,0
920,"1,482",87999901602,85102051,9/30/2017,15,3,0
921,"1,482",87999901602,85102051,10/1/2017,20,4,0
922,"1,482",87999901602,85102051,10/2/2017,25,5,0
923,"1,482",87999901602,85102051,10/3/2017,20,4,0
924,"1,513",87999901417,85102733,9/20/2017,29.97,3,0
925,"1,513",87999901602,85102051,9/20/2017,5,1,0
926,"1,513",87999901417,85102733,9/21/2017,39.96,4,0
927,"1,513",87999901602,85102051,9/21/2017,30,6,0
928,"1,513",87999901602,85102051,9/22/2017,30,6,0
929,"1,513",87999901417,85102733,9/23/2017,89.91,9,0
930,"1,513",87999901602,85102051,9/23/2017,65,13,0
931,"1,513",87999901417,85102733,9/24/2017,49.95,5,0
932,"1,513",87999901602,85102051,9/24/2017,20,4,0
933,"1,513",87999901417,85102733,9/25/2017,29.97,3,0
934,"1,513",87999901602,85102051,9/25/2017,10,2,0
935,"1,513",87999901417,85102733,9/26/2017,9.99,1,0
936,"1,513",87999901602,85102051,9/26/2017,20,4,0
937,"1,513",87999901417,85102733,9/27/2017,9.99,1,0
938,"1,513",87999901417,85102733,9/28/2017,9.99,1,0
939,"1,513",87999901602,85102051,9/28/2017,25,5,0
940,"1,513",87999901417,85102733,9/29/2017,9.99,1,0
941,"1,513",87999901602,85102051,9/29/2017,40,8,0
942,"1,513",87999901602,85102051,9/30/2017,10,2,0
943,"1,513",87999901602,85102051,10/1/2017,30,6,0
944,"1,513",87999901602,85102051,10/2/2017,15,3,0
945,"1,513",87999901602,85102051,10/3/2017,10,2,0
946,"1,538",87999901602,85102051,9/20/2017,10,2,0
947,"1,538",87999901417,85102733,9/20/2017,29.97,3,0
948,"1,538",87999901602,85102051,9/21/2017,25,5,0
949,"1,538",87999901417,85102733,9/21/2017,9.99,1,0
950,"1,538",87999901602,85102051,9/22/2017,15,3,0
951,"1,538",87999901417,85102733,9/22/2017,39.96,4,0
952,"1,538",87999901602,85102051,9/23/2017,15,3,0
953,"1,538",87999901417,85102733,9/23/2017,39.96,4,0
954,"1,538",87999901343,85102370,9/23/2017,15,3,0
955,"1,538",87999901343,85102370,9/24/2017,20,4,0
956,"1,538",87999901602,85102051,9/25/2017,30,6,0
957,"1,538",87999901417,85102733,9/25/2017,19.98,2,0
958,"1,538",87999901602,85102051,9/26/2017,40,8,0
959,"1,538",87999901602,85102051,9/27/2017,10,2,0
960,"1,538",87999901602,85102051,9/28/2017,30,6,0
961,"1,538",87999901343,85102370,9/28/2017,10,2,0
962,"1,538",87999901602,85102051,9/29/2017,25,5,0
963,"1,538",87999901343,85102370,9/29/2017,5,1,0
964,"1,538",87999901602,85102051,9/30/2017,15,3,0
965,"1,538",87999901343,85102370,9/30/2017,10,2,0
966,"1,538",87999901602,85102051,10/1/2017,5,1,0
